Name,W,L,SV,G,GS,IP,K/9,BB/9,HR/9,BABIP,LOB%,GB%,HR/FB,vFA (pi),ERA,xERA,FIP,xFIP,WAR,PlayerId_x,MLBAMID_x,WPA,-WPA,+WPA,RE24,REW,pLI,inLI,gmLI,exLI,Pulls,WPA/LI,Clutch,SD,MD,PlayerId_y,MLBAMID_y,Years_Contributed
Josh Johnson,6.0,7.25,0.0,21.0,21.0,128.875,8.603420118669604,2.928169122966185,0.7399320341722975,0.2983619598885149,0.74138844,0.46993576325,0.08735676425,94.27766562909072,3.487698989806499,,3.2705514916076774,3.412194854520994,2.870478793978691,4567.0,435178.0,0.8969435095787048,-8.60442703962326,9.501370668411255,8.52430009841919,0.8665389716625215,0.9879027158021927,0.899068295955658,0.8732041120529175,1.043989360332489,20.75,0.8133391439914703,0.023616833672543927,0.0,0.0,4567.0,435178.0,4
José Fernández,9.5,4.25,0.0,19.0,19.0,117.425,11.355903202303072,2.4877358636968117,0.6040981323800223,0.29654305996263897,0.7589328325,0.4356365865,0.08589743550000001,96.3358575925946,2.603366815227191,3.035,2.3629566977037966,2.6120130944102877,3.620325207710266,11530.0,605228.0,2.236662968993187,-6.6329434514045715,8.869606375694275,17.400875210762024,1.9103783071041107,1.0133226066827774,0.96067875623703,0.8718179613351822,1.095557153224945,19.0,2.1119972616434097,0.11882577966256169,0.0,0.0,11530.0,605228.0,4
Justin Verlander,15.076923076923077,8.0,0.0,30.23076923076923,30.23076923076923,197.52307692307693,9.15983719373696,2.3519851226331805,0.9763395031482556,0.27080583063636976,0.76908793,0.36145050223076924,0.09151897084615385,94.58379472083314,3.2119403091470438,3.165,3.377923868898753,3.773074893893286,4.908481487861047,8700.0,434378.0,2.498830400980436,-11.875264516243568,14.37409470631526,25.760630754324104,2.6116424936514635,0.9630590558761205,0.9236137776758504,0.8751839275836821,1.0175597563953296,28.692307692307693,2.5637165904045105,0.0699788187783696,0.0,0.0,8700.0,434378.0,13
Kevin Gausman,9.0,9.0,0.0,28.818181818181817,25.454545454545453,150.48181818181817,9.082328600975522,2.553121438160982,1.1319697177825496,0.31342963646403993,0.730902420909091,0.41825651718181817,0.12344703845454545,95.01855293698351,4.050636915295473,4.261111111111111,3.6825803832406026,3.6880768332793923,2.8956014466556637,14107.0,592332.0,0.6514298211444508,-10.566021572459828,11.217451214790344,6.438408857042139,0.6566415537487377,0.9678373205477797,0.9053042437718751,0.878216319070184,1.1209943743161228,27.636363636363637,0.41843821717934165,0.24603991520027527,0.7272727272727273,0.8181818181818182,14107.0,592332.0,11
Logan Gilbert,10.25,7.5,0.0,30.25,30.25,175.67499999999998,9.124562509192966,1.945525998340909,1.173353848378539,0.2733808293580411,0.7253131175,0.389040623,0.11562554750000001,96.02381331858422,3.7097763780463193,3.735,3.5758594864291293,3.708770733181072,3.100112736225128,22250.0,669302.0,0.5778342597186565,-11.140957117080688,11.718790888786316,9.004474610090256,0.975598257035017,0.9109037667512894,0.8981456756591797,0.8757527023553848,1.0337428450584412,29.75,1.1878001131117344,-0.5382625954892124,0.0,0.0,22250.0,669302.0,4
Logan Webb,10.4,7.6,0.0,26.6,26.4,159.92,8.251141463321503,2.2287994987092903,0.7024597894981475,0.31038231309665976,0.714306526,0.570652382,0.12373915499999999,92.89474033963128,3.575469696068236,4.0120000000000005,3.196684029869568,3.2447373138938973,3.6334483452141284,17995.0,657277.0,1.568940058350563,-10.86093692779541,12.429876843094826,16.65536013245583,1.7088069826364518,0.9974248509196675,0.9575319409370422,0.8787444701901188,1.073120535744561,26.0,1.748940847814083,-0.2117065954658393,0.2,0.0,17995.0,657277.0,5
Masahiro Tanaka,12.5,7.166666666666667,0.0,27.333333333333332,27.166666666666668,167.56666666666666,8.533450705974877,1.7755577282520332,1.3393650056067603,0.28233445166764776,0.7492033766666667,0.4763068113333333,0.16157476283333333,92.2114539426271,3.7147821605585047,4.036,3.860568819627236,3.4398861834890098,3.0182199279467263,15764.0,547888.0,1.3501348147789638,-10.32107774913311,11.67121228079001,11.33816648585101,1.207970812606315,0.9074923457894274,0.8937711659753531,0.864551677989463,1.0566636282269675,26.166666666666668,1.4096899954602122,0.06393222863896747,0.0,0.0,15764.0,547888.0,6
Max Scherzer,14.428571428571429,6.642857142857143,0.0,29.142857142857142,29.142857142857142,184.27857142857144,10.576378119351348,2.2460782554544165,1.0761223497914125,0.2812515041489749,0.7874682199999999,0.35731479592857146,0.10693558542857143,94.19878089413717,3.1353433074645385,2.9000000000000004,3.2001211979463133,3.3491077683780732,4.823447593620846,3137.0,453286.0,2.7104223732437407,-10.836277110236031,13.546699523925781,25.256228472505295,2.603650809398719,0.9565537839317226,0.9336149027180397,0.8724077360655265,1.0467804215333254,28.357142857142858,2.510459378361702,0.3467803931367942,0.0,0.0,3137.0,453286.0,14
Paul Skenes,11.0,3.0,0.0,23.0,23.0,133.0,11.50375939849624,2.1654135338345863,0.6766917293233082,0.2837837837837837,0.8559322,0.513157894,0.106382978,98.86830223321344,1.962406015037594,2.5,2.4446752670116,2.5358691781759264,4.291679382324219,33677.0,694973.0,3.6879262924194336,-6.253335952758789,9.941262245178224,37.22420120239258,3.7832415103912354,0.960322082042694,0.9351412057876588,0.8721739053726196,1.0359303951263428,23.0,3.3208329677581787,0.5194684908679443,0.0,0.0,33677.0,694973.0,1
Roy Halladay,13.75,7.25,0.0,25.75,25.75,175.375,7.834753696734637,2.4308759049322344,1.0062623049598396,0.28444063796614766,0.7320856675,0.4688014245,0.11557139575,90.43355178833008,4.025994180591013,,3.7598552762021957,3.5531975620846934,4.194849148392677,1303.0,136880.0,2.019878476858139,-11.124553442001343,13.144433200359344,18.049500942230225,1.9167934581637383,0.9706648737192154,0.8946555107831955,0.8704394549131393,0.9386505782604218,21.25,1.7454328835010526,0.17441195755096486,0.0,0.0,1303.0,136880.0,4
Shane Bieber,9.0,5.166666666666667,0.0,20.666666666666668,20.333333333333332,127.41666666666667,10.67441850153606,1.8863163619159995,0.8567620881231549,0.32935381195243113,0.795607305,0.4664948035,0.10874801916666665,92.48523411652536,2.9449983365525747,3.78,2.7340883032172347,2.8293916627980473,3.055626799042026,19427.0,669456.0,1.5741678665314491,-8.471703419772288,10.045871045421032,15.748450117806593,1.5712822750210762,0.951851048177177,0.9235066590231066,0.8734514496362239,1.0739382177591323,19.666666666666668,1.3839229656538616,0.2605069770326273,0.0,0.16666666666666666,19427.0,669456.0,6
Shohei Ohtani,9.5,4.5,0.0,21.0,21.0,119.82499999999999,11.25160786202442,3.251540998674045,1.0168189894516293,0.2665969268881497,0.8065877324999999,0.42875317825000003,0.13064001025,96.61718774128971,2.988459369098013,3.2975,3.3703095367313436,3.326453343051714,2.9957315325737,19755.0,660271.0,2.1842307448387146,-7.264913856983185,9.449144542217255,20.582424879074097,2.0990913063287735,1.0244639366865158,0.9796781539916992,0.8688690215349197,1.1635549068450928,20.75,1.9171906858682632,0.21724795237616867,0.0,0.0,19755.0,660271.0,4
Shota Imanaga,15.0,3.0,0.0,29.0,29.0,173.1,9.034615649725566,1.4538461965075624,1.4019231180608638,0.264069264069264,0.80168776,0.372427983,0.122171945,91.9415578358209,2.907692393015125,3.46,3.720325948387914,3.623136663468888,3.042030572891236,33829.0,684007.0,1.65561044216156,-10.566009521484377,12.221620559692385,18.30739974975586,1.920250415802002,0.9365724325180054,0.9267541766166688,0.8724482655525208,0.9033654928207396,29.0,1.9601237773895264,-0.1923903008548844,0.0,0.0,33829.0,684007.0,1
Sonny Gray,9.636363636363637,8.272727272727273,0.0,26.90909090909091,26.09090909090909,152.70000000000002,8.91154896885517,3.005186527980932,0.8918469154812008,0.2844212831870452,0.7314354518181818,0.5003640185454545,0.11938764209090907,93.31744246405614,3.5818978585346244,3.842222222222222,3.5560983054732334,3.590670923914242,2.9705444533716547,12768.0,543243.0,0.9379070055755702,-10.291053577749567,11.228960729458116,10.43923568725586,1.0856532522223212,0.9677421196638103,0.8913015434272886,0.8572751809902464,1.0086673747846138,26.181818181818183,1.125814683058045,-0.1885662722198634,0.09090909090909091,0.0,12768.0,543243.0,11
Stephen Strasburg,9.416666666666666,5.083333333333333,0.0,20.416666666666668,20.416666666666668,121.90833333333332,10.365232258262706,2.659344600133296,0.9749606741478704,0.30250080151202313,0.7148088916666667,0.4370034678333334,0.12263449758333334,95.06049255537941,4.034371630503124,3.7542857142857144,3.2542438874353135,3.186296537146775,3.0456656229410632,10131.0,544931.0,1.2199427063266437,-7.560557161768277,8.780499786138535,11.234141665200392,1.172879384830594,0.9454794923464457,0.9009444316228231,0.8712559094031652,0.9316111349811157,20.25,1.348935194623967,-0.08956746811453524,0.0,0.0,10131.0,544931.0,12
Tanner Bibee,11.0,6.0,0.0,28.0,28.0,157.6,9.31379958635764,2.566171567958218,0.9820294459509401,0.2855835949236857,0.78538398,0.35722014550000003,0.0927619155,94.8406232057456,3.2255211743845207,3.745,3.536819121749539,3.972726724749702,3.1588776111602783,30134.0,676440.0,1.9383903741836548,-9.999647617340088,11.938038349151611,17.527299404144287,1.7811915874481201,0.9996877610683441,0.9435559511184692,0.874864399433136,1.1214110851287842,28.0,1.5846513509750366,0.34384793969862915,0.0,0.0,30134.0,676440.0,2
Tarik Skubal,10.0,6.75,0.0,24.5,24.0,134.6,10.236956148608058,2.122317860303578,0.9872545612816418,0.28438282291917044,0.7415669225,0.4536896305,0.1097854095,95.39565413124659,3.2622886887448805,3.475,3.1342632435034847,3.212106679344881,3.161623541265726,22267.0,669373.0,1.383374709635973,-7.814508497714996,9.197883173823357,14.64385037124157,1.5457711378112435,0.9037940221970067,0.8967085758260652,0.8765975530109098,0.9477063188950221,24.25,1.6397508159279823,-0.14097917474800803,0.25,0.25,22267.0,669373.0,4
Yoshinobu Yamamoto,7.0,2.0,0.0,18.0,18.0,90.0,10.5,2.2,0.7,0.3047210300429184,0.75657895,0.478991596,0.093333333,95.62048625627092,3.0,3.44,2.61092422273424,2.859820116808017,2.822026252746582,33825.0,808967.0,0.9634621739387512,-4.931147575378418,5.894609928131104,12.15999984741211,1.2452292442321775,0.8655117750167847,0.8208945393562317,0.873033344745636,0.8882333040237427,18.0,1.2612205743789673,-0.148050076011031,0.0,0.0,33825.0,808967.0,1
Yu Darvish,9.272727272727273,7.7272727272727275,0.0,24.545454545454547,24.545454545454547,147.86363636363637,10.535606210891345,3.01394680871508,1.2039632008382455,0.28306989598848636,0.7571297454545455,0.40172423463636364,0.13590748436363637,94.24789807549377,3.742464951938612,3.6825,3.6984894036402802,3.548274867145295,2.972453007643873,13074.0,506433.0,1.0643174228343097,-9.928053595803,10.99237095225941,11.089018209414048,1.1235062581571666,0.9718236883723967,0.9289967690893236,0.8740965220585597,1.0671359401993739,24.363636363636363,0.8298006782477553,0.2605443031392952,0.0,0.0,13074.0,506433.0,11
Zac Gallen,10.0,7.0,0.0,26.2,26.2,148.62,9.883360451106928,3.0563196157050636,0.9552868107982933,0.28245689364267756,0.768140382,0.432978225,0.1124783004,93.53085104482781,3.3556506926983305,3.778,3.510286198046777,3.707307705228986,3.0184438228607178,19291.0,668678.0,1.8890801310539245,-9.42720832824707,11.316288566589355,18.634380626678468,1.8329112026840448,0.9899726931918252,0.9274025201797486,0.8735688996315002,1.075081086953481,25.8,1.7326592907309533,0.15449860320858227,0.0,0.0,19291.0,668678.0,5
Zack Greinke,13.23076923076923,7.6923076923076925,0.0,30.53846153846154,30.23076923076923,186.96923076923076,7.8697922844645465,1.9511767505678617,1.0138699894337342,0.2874873512170446,0.7509068192307692,0.4587743599230769,0.11745500484615386,91.30799639324177,3.4681370805758203,3.9825,3.5556927354598717,3.5732339255925187,3.509598626790998,1943.0,425844.0,1.8325966481979077,-11.951399125731909,13.783995853020595,16.512892360870655,1.738261456672962,0.9742086255743458,0.9287406055504905,0.873754368528129,1.1177336015906156,29.923076923076923,1.7678902441492448,0.07078277016038936,0.15384615384615385,0.15384615384615385,1943.0,425844.0,13
Zack Wheeler,11.0,7.555555555555555,0.0,27.555555555555557,27.555555555555557,167.38888888888889,9.214567136289809,2.8081695946957477,0.9028291332818758,0.29094431164476137,0.74834453,0.4573487540000001,0.11081225855555556,96.08462360581521,3.469909411675001,3.415714285714286,3.471089720306737,3.6298297501087453,3.918307258023156,10310.0,554430.0,1.488111439678404,-10.586153136359322,12.07426447338528,13.882788764105904,1.410491602288352,0.9675331711769104,0.9041130542755127,0.872944282160865,1.036273459593455,27.11111111111111,1.470968421962526,0.11801754507964514,0.0,0.0,10310.0,554430.0,9
