Name,Team,W,L,SV,G,GS,IP,K/9,BB/9,HR/9,BABIP,LOB%,GB%,HR/FB,vFA (pi),ERA,xERA,FIP,xFIP,WAR,NameASCII,PlayerId,MLBAMID
"Tyler Anderson","LAD",15,5,0,30,28,178.2,6.951492339419113,1.7126865184076077,0.7052238605207796,0.255859375,0.77790974,0.401151631,0.06392694,90.74019720132459,2.5690297776114113,3.1,3.308326518474536,4.104227052534496,4.058880060911179,"Tyler Anderson",12880,542881
"Jordan Montgomery","- - -",9,6,0,32,32,178.1,7.973832003123403,1.8168224817243197,1.0598131143391865,0.2754491017964072,0.75460829,0.475633528,0.129629629,93.09114292689732,3.482243089971613,4,3.6114964364578515,3.4254394784854028,2.802948474884033,"Jordan Montgomery",16511,656756
"Carlos Rodón","SFG",14,8,0,31,31,178,11.98314606741573,2.6292134831460676,0.6067415730337079,0.29310344827586204,0.75059102,0.341404358,0.065217391,95.45985932365826,2.8820224719101124,2.64,2.2528804398654554,2.9067454417100116,6.233349800109863,"Carlos Rodon",16137,607074
"Jameson Taillon","NYY",14,5,0,32,32,177.1,7.663534054391446,1.6240601969571278,1.3195489100276663,0.27626459143968873,0.75326216,0.400749063,0.123809523,94.05187406994048,3.9078948489280885,4.2,3.941378393860075,3.788432382882577,2.4101879596710205,"Jameson Taillon",11674,592791
"Justin Verlander","HOU",18,4,0,28,28,175,9.514285714285714,1.4914285714285713,0.6171428571428571,0.23963133640552994,0.804769,0.379232505,0.062176165,95.09869296577946,1.7485714285714287,2.66,2.4895738588060654,3.230781258600099,6.057393550872803,"Justin Verlander",8700,434378
"Julio Urías","LAD",17,7,0,31,31,175,8.537142857142857,2.1085714285714285,1.1828571428571428,0.2290748898678414,0.86647727,0.3970276,0.10798122,93.10009689922481,2.16,2.81,3.7124310016632083,3.8056806190524783,3.2292890548706055,"Julio Urias",14765,628711
"Kevin Gausman","TOR",12,10,0,31,31,174.2,10.562977714420796,1.4427481756282063,0.7729008083722534,0.3634453781512605,0.73979592,0.392197125,0.085227272,94.94010033136966,3.349236836279765,3.34,2.3796065315028496,2.754864273376801,5.547391414642334,"Kevin Gausman",14107,592332
"Kyle Freeland","COL",9,11,0,31,31,174.2,6.75000039311768,2.7309161895819623,0.9790076906048544,0.3180987202925046,0.70518267,0.419642857,0.095477386,90.4052251218141,4.53435140911722,5.14,4.2116677069037465,4.484149658198797,2.4853761196136475,"Kyle Freeland",16256,607536
"Charlie Morton","ATL",9,6,0,31,31,172,10.726744186046512,3.296511627906977,1.4651162790697674,0.2922705314009662,0.75995807,0.397727272,0.164705882,94.90524193548387,4.343023255813954,4.08,4.25777983887251,3.6046565753429434,1.4100404977798462,"Charlie Morton",4676,450203
"José Berríos","TOR",12,7,0,32,32,172,7.796511627906977,2.354651162790698,1.5174418604651163,0.32755298651252407,0.70895522,0.402957486,0.13488372,93.99330504966888,5.232558139534884,5.11,4.548477513291115,4.207078803122736,0.8863983154296875,"Jose Berrios",14168,621244
"Kyle Gibson","PHI",10,8,0,31,31,167.2,7.729622735366532,2.576540911788844,1.288270455894422,0.30831643002028397,0.67703109,0.458984375,0.138728323,92.27114972741433,5.045725952253153,4.46,4.275452941012339,3.942076619900073,1.8466746807098389,"Kyle Gibson",10123,502043
"Shane McClanahan","TBR",12,8,0,28,28,166.1,10.496994308960765,2.056112287322212,1.028056143661106,0.25064599483204136,0.80521472,0.502487562,0.157024793,97.03663946693273,2.5430862501090514,2.79,3.004214565488355,2.5961466043866466,3.622018814086914,"Shane McClanahan",21483,663556
"Shohei Ohtani","LAA",15,9,0,28,28,166,11.873493975903614,2.3855421686746987,0.7590361445783133,0.2887139107611549,0.83111702,0.418781725,0.092715231,97.3578060522696,2.3313253012048194,2.68,2.4015876281692323,2.65180317032409,5.59633207321167,"Shohei Ohtani",19755,660271
"Jose Quintana","- - -",6,7,0,32,32,165.2,7.44265604986511,2.553319958712848,0.43460765254686773,0.30165289256198347,0.74170124,0.464212678,0.052631578,91.28503331218275,2.933601654691357,3.83,2.9917066537335226,3.722186440007391,3.9693199396133423,"Jose Quintana",11423,500779
"José Urquidy","HOU",13,8,0,29,28,164.1,7.3387426206497475,2.0811359670499283,1.5882353432749454,0.2642706131078224,0.78914141,0.36,0.129464285,93.60237630208333,3.9432049901998645,4.56,4.5972180658742685,4.3209670217459415,1.0120413452386856,"Jose Urquidy",18413,664353
"Corey Kluber","TBR",10,10,0,31,31,164,7.628048780487805,1.1524390243902438,1.0975609756097562,0.3166332665330661,0.70165746,0.360784313,0.093457943,89.12317315463362,4.335365853658536,4,3.56974807483394,3.9160837604868703,3.1067631244659424,"Corey Kluber",2429,446372
"Lucas Giolito","CHW",11,9,0,30,30,161.2,9.85360886743975,3.395876502337993,1.3360825582969151,0.3402777777777778,0.71146245,0.385462555,0.143712574,92.73930764470678,4.898969380422022,4.23,4.05882281379019,3.658132214109802,1.759451985359192,"Lucas Giolito",15474,608337
"Mitch Keller","PIT",5,12,0,31,29,159,7.811320801568906,3.3962264354647416,0.7924528349417731,0.31965442764578833,0.73227612,0.490486257,0.103703703,95.6755556132459,3.905660400784453,4.23,3.879726603749687,3.9919899348279,2.0932327024638653,"Mitch Keller",17594,656605
"Madison Bumgarner","ARI",7,15,0,30,30,158.2,6.352941583773931,2.7794119429010946,1.418067317806681,0.3061630218687873,0.69306931,0.369230769,0.114678899,90.9571569683908,4.878151573254983,5.53,4.845624390093596,4.8312579820060195,0.3664194643497467,"Madison Bumgarner",5524,518516
"Eric Lauer","MIL",11,7,0,29,29,158.2,8.905462755825956,3.3466388700237673,1.5315127032312155,0.25961538461538464,0.79013906,0.336405529,0.140625,93.34455128205128,3.6869750262973704,4.02,4.498985712407519,4.078172191058323,1.0852553844451904,"Eric Lauer",19316,641778
"Johnny Cueto","CHW",8,10,0,25,24,158.1,5.797894923092327,1.8757895339416355,0.852631606337107,0.29494949494949496,0.74860335,0.425742574,0.077319587,91.48750867341694,3.3536843182592877,4.02,3.794536286732894,4.37679944881368,2.389087550342083,"Johnny Cueto",6893,456501
"Nestor Cortes","NYY",12,4,0,28,28,158.1,9.265263455529896,2.160000069387338,0.9094737134262475,0.23232323232323232,0.82802548,0.334951456,0.082051282,91.71860758463542,2.44421060483304,2.7,3.1250625810163504,3.634570179100743,3.745453357696533,"Nestor Cortes",17874,641482
"Sean Manaea","SDP",8,9,0,30,28,158,8.886075949367088,2.848101265822785,1.6518987341772151,0.2909930715935335,0.67502987,0.381578947,0.149484536,,4.955696202531645,4.05,4.5301525206505495,3.961745333105703,1.0823785737156868,"Sean Manaea",15873,640455
"Taijuan Walker","NYM",12,5,0,29,29,157.1,7.5508477017304925,2.5741526255899405,0.8580508751966468,0.2838137472283814,0.75722543,0.462365591,0.095541401,93.839217078877,3.4894068924663637,3.94,3.6463293240077883,3.8841555801376817,2.674705982208252,"Taijuan Walker",11836,592836
"Luis Garcia","HOU",15,8,0,28,28,157.1,8.980932493724904,2.6885594089494935,1.3156780086348585,0.26024096385542167,0.74250681,0.376146788,0.121052631,94.0942843810212,3.7182204591854697,3.57,3.932346282406671,3.8196567877811147,2.037503957748413,"Luis Garcia",23735,677651
